# CARAS,CIUDAD,MUNICIPIO,CLAVE,VISTA,DIRECCION,TIPO,BASE,ALTURA,LONGITUD ,LATITUD,TARIFA PUBLICO, IMPRESION, INSTALACION, PROVEEDOR, TELÉFONO PROVEEDOR ,
,PUEBLA,PUEBLA,3239,PONIENTE,DIAGONAL DEFENSORES DE LA REPUBLICA 297,UNIPOLAR,12.9,7.32,-98.20691856,19.06025754,"$26,625.38",,,RENTABLE,,
,PUEBLA,PUEBLA,3240,ORIENTE,DIAGONAL DEFENSORES DE LA REPUBLICA 297,UNIPOLAR,12.9,7.32,-98.20691856,19.06025754,"$26,625.38",,,RENTABLE,,
,PUEBLA,PUEBLA,3241,NORTE,AVENIDA 16 DE SEPTIEMBRE 11518,UNIPOLAR,12.9,7.32,-98.23265759,18.98229331,"$25,357.50",,,RENTABLE,,
,PUEBLA,PUEBLA,3242,SUR,AVENIDA 16 DE SEPTIEMBRE 11518,UNIPOLAR,12.9,7.32,-98.23265759,18.98229331,"$25,357.50",,,RENTABLE,,
,PUEBLA,PUEBLA,3243,PONIENTE,3 DE MAYO 217 - 3,UNIPOLAR,12.9,7.32,-98.21112609,19.0181998,"$26,625.38",,,RENTABLE,,
,PUEBLA,PUEBLA,3244,ORIENTE,3 DE MAYO 217 - 3,UNIPOLAR,12.9,7.32,-98.21112609,19.0181998,"$26,625.38",,,RENTABLE,,
,PUEBLA,PUEBLA,3245,PONIENTE,CAMINO ANTIGUO NACIONAL 93,UNIPOLAR,12.9,7.32,-98.28270214,19.14552763,"$25,357.50",,,RENTABLE,,
,PUEBLA,PUEBLA,3246,ORIENTE,CAMINO ANTIGUO NACIONAL 93,UNIPOLAR,12.9,7.32,-98.28270214,19.14552763,"$24,089.63",,,RENTABLE,,
,PUEBLA,PUEBLA,3249,NORTE,BLVD. NORTE 3603,UNIPOLAR,12.9,7.32,-98.20792485,19.07035586,"$26,625.38",,,RENTABLE,,
,PUEBLA,PUEBLA,3250,SUR,BLVD. NORTE 3603,UNIPOLAR,12.9,7.32,-98.20792485,19.07035586,"$25,294.11",,,RENTABLE,,
,PUEBLA,PUEBLA,3071,PONIENTE,RECTA A CHOLULA 8103,UNIPOLAR,12.9,7.32,-98.251193,19.059182,"$24,035.00",,,RENTABLE,,
,PUEBLA,PUEBLA,3072,ORIENTE,RECTA A CHOLULA 8103,UNIPOLAR,12.9,7.32,-98.251193,19.059182,"$25,300.00",,,RENTABLE,,
,PUEBLA,PUEBLA,3253,NORTE,REFUGIO RODRIGUEZ NORTE 22 A,UNIPOLAR,12.9,7.32,-98.204208,19.086311,"$29,161.13",,,RENTABLE,,
,PUEBLA,PUEBLA,3254,SUR,REFUGIO RODRIGUEZ NORTE 22 A,UNIPOLAR,12.9,7.32,-98.204208,19.086311,"$29,161.13",,,RENTABLE,,
,PUEBLA,PUEBLA,3255,,PROLONGACION 11 SUR  NO.30  HAB 105 PTE Y TARASCOS,UNIPOLAR,12.9,7.32,-98.2397375,19.0010075,"$32,602.50",,,RENTABLE,,
,PUEBLA,PUEBLA,3256,,PROLONGACION 11 SUR  NO.30  HAB 105 PTE Y TARASCOS,UNIPOLAR,12.9,7.32,-98.2397375,19.0010075,"$32,602.50",,,RENTABLE,,
,PUEBLA,PUEBLA,3257,ORIENTE,31 PONIENTE 2318,UNIPOLAR,12.9,7.32,-98.222511,19.041637,"$28,750.00",,,RENTABLE,,
,PUEBLA,PUEBLA,3258,PONIENTE,31 PONIENTE 2318,UNIPOLAR,12.9,7.32,-98.222511,19.041637,"$43,700.00",,,RENTABLE,,
,PUEBLA,SAN ANDRES CHOLULA,3251,NORTE,16 DE SEP CALLE PROF ALBERTO MIRANDA CASTRO 6A,UNIPOLAR,12.9,7.32,-98.24039258,18.96663241,"$25,357.50",,,RENTABLE,,
,PUEBLA,SAN ANDRES CHOLULA,3252,SUR,16 DE SEP CALLE PROF ALBERTO MIRANDA CASTRO 6A,UNIPOLAR,12.9,7.32,-98.24039258,18.96663241,"$25,357.50",,,RENTABLE,,
,QUERETARO,CARRILLO PUERTO,13061,ORIENTE,CARRETERA A TLACOTE 420  ESQ. 5 DE FEBRERO ,UNIPOLAR,12,4,-100.4201472,20.58831476,"$18,067.22",,,RENTABLE,,
,QUERETARO,CARRILLO PUERTO,13062,PONIENTE,CARRETERA A TLACOTE 420  ESQ. 5 DE FEBRERO ,UNIPOLAR,12,4,-100.4201472,20.58831476,"$18,067.22",,,RENTABLE,,
,QUERETARO,COLON,13150,ORIENTE,CARR. BERNAL CADEREYTA (ESTATAL No. 100) S/N,UNIPOLAR,12.9,7.32,-100.1822382,20.59351923,"$20,476.18",,,RENTABLE,,
,QUERETARO,COLON,13151,PONIENTE,CARR. BERNAL CADEREYTA (ESTATAL No. 100) S/N,UNIPOLAR,12.9,7.32,-100.1822382,20.59351923,"$20,476.18",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13029,ORIENTE,PASEO CONSTITUYENTES KM. 3.5,UNIPOLAR,12.9,7.32,-100.4220952,20.55251029,"$36,225.00",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13030,PONIENTE,PASEO CONSTITUYENTES KM. 3.5,UNIPOLAR,12.9,7.32,-100.4220952,20.55251029,"$29,161.13",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13071,PONIENTE,PASEO CONSTITUYENTES 74 PTE.,UNIPOLAR,12.9,7.32,-100.4153569,20.56068314,"$29,161.13",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13072,ORIENTE,PASEO CONSTITUYENTES 74 PTE.,UNIPOLAR,12.9,7.32,-100.4153569,20.56068314,"$25,357.50",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13075,PONIENTE,PASEO CONSTITUYENTES FRAY NICOLAS DE ZAMORA 10,UNIPOLAR,7.93,7.63,-100.4368988,20.53528704,"$20,476.18",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13076,ORIENTE,PASEO CONSTITUYENTES FRAY NICOLAS DE ZAMORA 10,UNIPOLAR,7.93,7.63,-100.4368988,20.53528704,"$20,476.18",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13121,SUR,PASEO CONSTITUYENTES 1455,UNIPOLAR,12.9,7.32,-100.4315762,20.54099166,"$29,161.13",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13122,PONIENTE,PASEO CONSTITUYENTES 1455,UNIPOLAR,12.9,7.32,-100.4315762,20.54099166,"$29,161.13",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13127,ORIENTE,CONSTITUYENTES S/N,UNIPOLAR,12.9,7.32,-100.4228524,20.551582,"$21,553.88",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13128,PONIENTE,CONSTITUYENTES S/N,UNIPOLAR,12.9,7.32,-100.4228524,20.551582,"$25,357.50",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13146,ORIENTE,PASEO CONSTITUYENTES S/N,UNIPOLAR,10,6,-100.439086,20.53301089,"$21,553.88",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13147,PONIENTE,PASEO CONSTITUYENTES S/N,UNIPOLAR,10,6,-100.439086,20.53301089,"$30,112.03",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13148,ORIENTE,PASEO CONSTITUYENTES ESQ. JOSEFA ORTIZ DE DOMINGUEZ S/N,UNIPOLAR,11.27,7.32,-100.4321715,20.54128599,"$21,553.88",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13149,PONIENTE,PASEO CONSTITUYENTES ESQ. JOSEFA ORTIZ DE DOMINGUEZ S/N,UNIPOLAR,11.27,7.32,-100.4321715,20.54128599,"$20,476.18",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13152,ORIENTE,PASEO CONSTITUYENTES 1827,UNIPOLAR,12.9,7.32,-100.4444469,20.53209607,"$21,553.88",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13153,PONIENTE,PASEO CONSTITUYENTES 1827,UNIPOLAR,12.9,7.32,-100.4444469,20.53209607,"$21,553.88",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13161,PONIENTE,CARRETERA LIBRE A CELAYA KM. 11.8,UNIPOLAR,12.9,7.32,-100.4887968,20.5372484,"$20,476.18",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13162,ORIENTE,CARRETERA LIBRE A CELAYA KM. 11.8,UNIPOLAR,12.9,7.32,-100.4887968,20.5372484,"$20,476.18",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13165,PONIENTE,CARRETERA LIBRE A CELAYA EL ROMERAL KM. 13.8,UNIPOLAR,12.9,7.32,-100.5067836,20.53165497,"$20,476.18",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13166,ORIENTE,CARRETERA LIBRE A CELAYA EL ROMERAL KM. 13.8,UNIPOLAR,12.9,7.32,-100.5067836,20.53165497,"$20,476.18",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13167,PONIENTE,CARRETERA LIBRE A CELAYA KM 6.5,UNIPOLAR,12.9,7.32,-100.439496,20.53226294,"$20,476.18",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13168,ORIENTE,CARRETERA LIBRE A CELAYA KM 6.5,UNIPOLAR,12.9,7.32,-100.439496,20.53226294,"$20,476.18",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13176,ORIENTE,AUTOPISTA QUERETARO - CELAYA (BUGAMBILIAS NO. 206),UNIPOLAR,12,8,-100.4093393,20.5769319,"$29,161.13",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13177,PONIENTE,AUTOPISTA QUERETARO - CELAYA (BUGAMBILIAS NO. 206),UNIPOLAR,12,8,-100.4093393,20.5769319,"$29,161.13",,,RENTABLE,,
,QUERETARO,CORREGIDORA,13178,PONIENTE,IGNACIO ZARAGOZA 1002,UNIPOLAR,12,8,-100.4097259,20.5805218,"$25,357.50",,,RENTABLE,,
,QUERETARO,EL MARQUES,13009,SUR,AUTOPISTA MEXICO-QRO. KM. 200 EL CARMEN ,UNIPOLAR,12.9,7.32,-100.281739,20.57175376,"$21,553.88",,,RENTABLE,,
,QUERETARO,EL MARQUES,13010,NORTE,AUTOPISTA MEXICO-QRO. KM. 200 EL CARMEN ,UNIPOLAR,12.9,7.32,-100.281739,20.57175376,"$20,476.18",,,RENTABLE,,
,QUERETARO,EL MARQUES,13084,ORIENTE,CARR. BERNAL CADEREYTA KM. 1,UNIPOLAR,12.9,7.32,-100.219838,20.56345097,"$20,476.18",,,RENTABLE,,
,QUERETARO,EL MARQUES,13085,PONIENTE,CARR. BERNAL CADEREYTA KM. 1,UNIPOLAR,12.9,7.32,-100.219838,20.56345097,"$20,476.18",,,RENTABLE,,
,QUERETARO,EL MARQUES,13139,SUR,AUTOPISTA QUERETARO - MEXICO KM. 190 + 100,UNIPOLAR,12.9,7.32,-100.34367,20.58340939,"$20,476.18",,,RENTABLE,,
,QUERETARO,EL MARQUES,13140,NORTE,AUTOPISTA QUERETARO - MEXICO KM. 190 + 100,UNIPOLAR,12.9,7.32,-100.34367,20.58340939,"$21,553.88",,,RENTABLE,,
,QUERETARO,EL MARQUES,13154,NORTE,AUTOPISTA MEXICO QUERETARO KM. 201,UNIPOLAR,12.9,7.32,-100.2861141,20.57171608,"$20,476.18",,,RENTABLE,,
,QUERETARO,EL MARQUES,13155,SUR,AUTOPISTA MEXICO QUERETARO KM. 201,UNIPOLAR,12.9,7.32,-100.2861141,20.57171608,"$21,553.88",,,RENTABLE,,
,QUERETARO,EL MARQUES,13163,NORTE,AUTOPISTA MEXICO QUERETARO (CALLE EL CARMEN) KM. 196.4,UNIPOLAR,12.9,7.32,-100.2626838,20.57219159,"$20,476.18",,,RENTABLE,,
,QUERETARO,EL MARQUES,13164,SUR,AUTOPISTA MEXICO QUERETARO (CALLE EL CARMEN) KM. 196.4,UNIPOLAR,12.9,7.32,-100.2626838,20.57219159,"$20,476.18",,,RENTABLE,,
,QUERETARO,EL MARQUES,13174,SUR,AUTOPISTA MEXICO-QUERETARO KM. 194+500,UNIPOLAR,12.3,7.8,-100.247366,20.5663344,"$36,225.00",,,RENTABLE,,
,QUERETARO,EL MARQUES,13175,NORTE,AUTOPISTA MEXICO-QUERETARO KM. 194+500,UNIPOLAR,12.3,7.8,-100.247366,20.5663344,"$30,112.03",,,RENTABLE,,
,QUERETARO,EL MARQUEZ,13159,SUR,AUTOPISTA MEXICO QUERETARO KM. 190,UNIPOLAR,12.9,7.32,-100.2074733,20.54760595,"$38,036.25",,,RENTABLE,,
,QUERETARO,EL MARQUEZ,13160,NORTE,AUTOPISTA MEXICO QUERETARO KM. 190,UNIPOLAR,12.9,7.32,-100.2074733,20.54760595,"$20,476.18",,,RENTABLE,,
,QUERETARO,FELIX OSORES,13033,ORIENTE,DE LA LUZ 305,UNIPOLAR,12.9,7.32,-100.4496436,20.63758456,"$20,476.18",,,RENTABLE,,
,QUERETARO,FELIX OSORES,13034,PONIENTE,DE LA LUZ 305,UNIPOLAR,12.9,7.32,-100.4496436,20.63758456,"$20,476.18",,,RENTABLE,,
,QUERETARO,POLOTITLAN,2558,NORTE,AUTOPISTA MEXICO QUERETARO  KM. 140,UNIPOLAR,12.9,9,-99.85886647,20.26519601,"$52,696.05",,,RENTABLE,,
,QUERETARO,POLOTITLAN,2559,SUR,AUTOPISTA MEXICO QUERETARO  KM. 140,UNIPOLAR,12.9,9,-99.85886647,20.26519601,"$36,134.44",,,RENTABLE,,
,QUERETARO,SAN JUAN DEL RIO,13013,SUR,AUTOPISTA MEXICO QUERETARO 152.1,UNIPOLAR,12.9,9,-99.93691941,20.33136435,"$21,553.88",,,RENTABLE,,
,QUERETARO,SAN JUAN DEL RIO,13014,NORTE,AUTOPISTA MEXICO QUERETARO 152.1,UNIPOLAR,12.9,9,-99.93691941,20.33136435,"$21,553.88",,,RENTABLE,,
,QUERETARO,SANTA ROSA JAUREGUI,13055,NORTE,INDEPENDENCIA 102  SANTA ROSA JAUREGUI,UNIPOLAR,12,4,-100.445445,20.7481849,"$18,067.22",,,RENTABLE,,
,QUERETARO,SANTA ROSA JAUREGUI,13056,SUR,INDEPENDENCIA 102  SANTA ROSA JAUREGUI,UNIPOLAR,12,4,-100.445445,20.7481849,"$18,067.22",,,RENTABLE,,
,QUERETARO,QUERETARO,13171-D05.01,SUR,PASEO DE LA REPUBLICA KM 12 + 900,UNIPOLAR,10.8,7.2,-100.4336843,20.67408694,"$57,054.38",,,RENTABLE,,
,QUERETARO,QUERETARO,13171-D05.02,SUR,PASEO DE LA REPUBLICA KM 12 + 900,UNIPOLAR,10.8,7.2,-100.4336843,20.67408694,"$57,054.38",,,RENTABLE,,
,QUERETARO,QUERETARO,13171-D05.03,SUR,PASEO DE LA REPUBLICA KM 12 + 900,UNIPOLAR,10.8,7.2,-100.4336843,20.67408694,"$57,054.38",,,RENTABLE,,
,QUERETARO,QUERETARO,13171-D05.04,SUR,PASEO DE LA REPUBLICA KM 12 + 900,UNIPOLAR,10.8,7.2,-100.4336843,20.67408694,"$57,054.38",,,RENTABLE,,
,QUERETARO,QUERETARO,13171-D05.05,SUR,PASEO DE LA REPUBLICA KM 12 + 900,UNIPOLAR,10.8,7.2,-100.4336843,20.67408694,"$57,054.38",,,RENTABLE,,
,QUERETARO,QUERETARO,13171-D05.06,SUR,PASEO DE LA REPUBLICA KM 12 + 900,UNIPOLAR,10.8,7.2,-100.4336843,20.67408694,"$57,054.38",,,RENTABLE,,
,QUERETARO,QUERETARO,13171-D05.07,SUR,PASEO DE LA REPUBLICA KM 12 + 900,UNIPOLAR,10.8,7.2,-100.4336843,20.67408694,"$57,054.38",,,RENTABLE,,
,QUERETARO,QUERETARO,13171-D05.08,SUR,PASEO DE LA REPUBLICA KM 12 + 900,UNIPOLAR,10.8,7.2,-100.4336843,20.67408694,"$57,054.38",,,RENTABLE,,
,QUERETARO,QUERETARO,13171-D05.09,SUR,PASEO DE LA REPUBLICA KM 12 + 900,UNIPOLAR,10.8,7.2,-100.4336843,20.67408694,"$57,054.38",,,RENTABLE,,
,QUERETARO,QUERETARO,13022,NORTE,BLVD. BERNARDO QUINTANA 199,UNIPOLAR,12.9,7.32,-100.3647345,20.58997952,"$29,161.13",,,RENTABLE,,
,QUERETARO,QUERETARO,13023,ORIENTE,PASEO CONSTITUYENTES 100,UNIPOLAR,12.9,7.32,-100.4135387,20.56288394,"$29,161.13",,,RENTABLE,,
,QUERETARO,QUERETARO,13024,PONIENTE,PASEO CONSTITUYENTES 100,UNIPOLAR,12.9,7.32,-100.4135387,20.56288394,"$29,161.13",,,RENTABLE,,
,QUERETARO,QUERETARO,13035,PONIENTE,ACCESO IV 6,UNIPOLAR,12.9,7.32,-100.4330427,20.64282189,"$21,553.88",,,RENTABLE,,
,QUERETARO,QUERETARO,13036,ORIENTE,ACCESO IV 6,UNIPOLAR,12.9,7.32,-100.4330427,20.64282189,"$21,553.88",,,RENTABLE,,
,QUERETARO,QUERETARO,13039,SUR,CARR. QUERETARO - SAN LUIS KM. 11,UNIPOLAR,12.9,7.32,-100.4342239,20.67064088,"$29,161.13",,,RENTABLE,,
,QUERETARO,QUERETARO,13040,NORTE,CARR. QUERETARO - SAN LUIS KM. 11,UNIPOLAR,12.9,7.32,-100.4342239,20.67064088,"$38,036.25",,,RENTABLE,,
,QUERETARO,QUERETARO,13047,SUR,5 DE FEBRERO ESQ. BLVD. QUINTANA  CAMINO REAL  186,UNIPOLAR,12.9,7.32,-100.4212251,20.61896187,"$31,696.88",,,RENTABLE,,
,QUERETARO,QUERETARO,13048,NORTE,5 DE FEBRERO ESQ. BLVD. QUINTANA  CAMINO REAL  186,UNIPOLAR,12.9,7.32,-100.4212251,20.61896187,"$16,482.38",,,RENTABLE,,
,QUERETARO,QUERETARO,13049,SUR,5 DE FEBRERO NORTE 275,UNIPOLAR,12,8,-100.4209633,20.61499489,"$38,036.25",,,RENTABLE,,
,QUERETARO,QUERETARO,13050,NORTE,5 DE FEBRERO NORTE 275,UNIPOLAR,12,8,-100.4209633,20.61499489,"$38,036.25",,,RENTABLE,,
,QUERETARO,QUERETARO,13053,SUR,5 DE FEBRERO ESQ. TLACOTE  CTO. SAN IGNACIO LOTE 2 Y 3,UNIPOLAR,12.9,7.32,-100.4135236,20.58875173,"$38,036.25",,,RENTABLE,,
,QUERETARO,QUERETARO,13054,NORTE,5 DE FEBRERO ESQ. TLACOTE  CTO. SAN IGNACIO LOTE 2 Y 3,UNIPOLAR,12.9,7.32,-100.4135236,20.58875173,"$29,161.13",,,RENTABLE,,
,QUERETARO,QUERETARO,13059,SUR,REVOLUCION 424,UNIPOLAR,12.9,7.32,-100.4336149,20.60767881,"$20,476.18",,,RENTABLE,,
,QUERETARO,QUERETARO,13060,NORTE,REVOLUCION 424,UNIPOLAR,12.9,7.32,-100.4336149,20.60767881,"$20,476.18",,,RENTABLE,,
,QUERETARO,QUERETARO,13064,NORTE,5 DE FEBRERO 105,UNIPOLAR,12.9,7.32,-100.4075434,20.58174128,"$38,036.25",,,RENTABLE,,
,QUERETARO,QUERETARO,13065,SUR,5 DE FEBRERO 10,UNIPOLAR,8,11,-100.4006985,20.57537187,"$29,161.13",,,RENTABLE,,
,QUERETARO,QUERETARO,13066,NORTE,5 DE FEBRERO 10,UNIPOLAR,8,11,-100.4006985,20.57537187,"$29,161.13",,,RENTABLE,,
,QUERETARO,QUERETARO,13067,SUR,PROL. CORREGIDORA NTE. 1086,UNIPOLAR,12.9,7.32,-100.3899108,20.6196581,"$21,553.88",,,RENTABLE,,
,QUERETARO,QUERETARO,13068,NORTE,PROL. CORREGIDORA NTE. 1086,UNIPOLAR,12.9,7.32,-100.3899108,20.6196581,"$21,553.88",,,RENTABLE,,
,QUERETARO,QUERETARO,13077,NORTE,LIBRAMIENTO SUR PONIENTE  FRAC. FUENTES DEL CIMATEARIO LT. 14 MZ. 267 sobre LIBRAMIENTO SUR-PONIENTE NO. 570,UNIPOLAR,12.9,7.32,-100.3753912,20.54827158,"$20,476.18",,,RENTABLE,,
,QUERETARO,QUERETARO,13078,SUR,LIBRAMIENTO SUR PONIENTE  FRAC. FUENTES DEL CIMATEARIO LT. 14 MZ. 267 sobre LIBRAMIENTO SUR-PONIENTE NO. 570,UNIPOLAR,12.9,7.32,-100.3753912,20.54827158,"$20,476.18",,,RENTABLE,,
,QUERETARO,QUERETARO,13086,SUR,LUIS VEGA Y MONROY 204,UNIPOLAR,12,4,-100.3824193,20.57577702,"$18,067.22",,,RENTABLE,,
,QUERETARO,QUERETARO,13087,NORTE,LUIS VEGA Y MONROY 204,UNIPOLAR,12,4,-100.3824193,20.57577702,"$18,067.22",,,RENTABLE,,
,QUERETARO,QUERETARO,13090,ORIENTE,EPIGMENIO GONZALEZ 310,UNIPOLAR,12.9,7.32,-100.4086738,20.60592395,"$20,476.18",,,RENTABLE,,
,QUERETARO,QUERETARO,13091,PONIENTE,EPIGMENIO GONZALEZ 310,UNIPOLAR,12.9,7.32,-100.4086738,20.60592395,"$20,476.18",,,RENTABLE,,
,QUERETARO,QUERETARO,13092,PONIENTE,CONSTITUYENTES ORIENTE 125,UNIPOLAR,12.9,7.32,-100.3653328,20.58874197,"$29,161.13",,,RENTABLE,,
,QUERETARO,QUERETARO,13093,ORIENTE,CONSTITUYENTES ORIENTE 125,UNIPOLAR,12.9,7.32,-100.3653328,20.58874197,"$33,143.00",,,RENTABLE,,
,QUERETARO,QUERETARO,13096,SUR,SAN DIEGO DE LOS PADRES 402 - B,UNIPOLAR,12,4,-100.3827923,20.56827781,"$18,067.22",,,RENTABLE,,
,QUERETARO,QUERETARO,13097,NORTE,SAN DIEGO DE LOS PADRES 402 - B,UNIPOLAR,12,4,-100.3827923,20.56827781,"$18,067.22",,,RENTABLE,,
,QUERETARO,QUERETARO,13113,SUR,5 DE FEBRERO 1316-G,UNIPOLAR,12.37,4,-100.417139,20.6037693,"$29,161.13",,,RENTABLE,,
,QUERETARO,QUERETARO,13114,NORTE,5 DE FEBRERO 1316-G,UNIPOLAR,12.37,4,-100.417139,20.6037693,"$29,161.13",,,RENTABLE,,
,QUERETARO,QUERETARO,13123,ORIENTE,CONSTITUYENTES 124,UNIPOLAR,12.9,7.32,-100.406561,20.5721737,"$31,696.88",,,RENTABLE,,
,QUERETARO,QUERETARO,13124,PONIENTE,CONSTITUYENTES 124,UNIPOLAR,12.9,7.32,-100.406561,20.5721737,"$31,696.88",,,RENTABLE,,
,QUERETARO,QUERETARO,13125,ORIENTE,CONSTITUYENTES 101,UNIPOLAR,12.9,7.32,-100.3969311,20.58215109,"$21,553.88",,,RENTABLE,,
,QUERETARO,QUERETARO,13126,PONIENTE,CONSTITUYENTES 101,UNIPOLAR,12.9,7.32,-100.3969311,20.58215109,"$31,696.88",,,RENTABLE,,
,QUERETARO,QUERETARO,13129,SUR,5 DE FEBRERO 9100,UNIPOLAR,12.9,7.32,-100.4321725,20.65098002,"$29,161.13",,,RENTABLE,,
,QUERETARO,QUERETARO,13130,NORTE,5 DE FEBRERO 9100,UNIPOLAR,12.9,7.32,-100.4321725,20.65098002,"$29,161.13",,,RENTABLE,,
,QUERETARO,QUERETARO,13132,PONIENTE,CONSTITUYENTES 71,UNIPOLAR,12.9,7.32,-100.3779112,20.58682678,"$21,553.88",,,RENTABLE,,
,QUERETARO,QUERETARO,13133,ORIENTE,CONSTITUYENTES 102,UNIPOLAR,12.9,7.32,-100.3729159,20.58713494,"$21,553.88",,,RENTABLE,,
,QUERETARO,QUERETARO,13134,PONIENTE,CONSTITUYENTES 102,UNIPOLAR,12.9,7.32,-100.3729159,20.58713494,"$21,553.88",,,RENTABLE,,
,QUERETARO,QUERETARO,13137,ORIENTE,CONSTITUYENTES 43-A,UNIPOLAR,12,8,-100.3924983,20.58425634,"$20,476.18",,,RENTABLE,,
,QUERETARO,QUERETARO,13138,PONIENTE,CONSTITUYENTES 43-A,UNIPOLAR,12,8,-100.3924983,20.58425634,"$31,696.88",,,RENTABLE,,
,QUERETARO,QUERETARO,13141,SUR,BLVD. BERNARDO QUINTANA 227,UNIPOLAR,8,5.5,-100.3627216,20.58937279,"$27,703.07",,,RENTABLE,,
,QUERETARO,QUERETARO,13142,SUR,UNIVERSITARIOS ESQ. CALLE ACUEDUCTO 502,UNIPOLAR,10.1,6.4,-100.446523,20.71179224,"$29,161.13",,,RENTABLE,,
,QUERETARO,QUERETARO,13143,NORTE,UNIVERSITARIOS ESQ. CALLE ACUEDUCTO 502,UNIPOLAR,10.1,6.4,-100.446523,20.71179224,"$29,161.13",,,RENTABLE,,
,QUERETARO,QUERETARO,13156,NORTE,AUTOPISTA MEXICO QUERETARO KM 208.5,UNIPOLAR,12,6,-100.3695068,20.58002026,"$21,553.88",,,RENTABLE,,
,QUERETARO,QUERETARO,13157,SUR,AUTOPISTA MEXICO QUERETARO KM 208.5,UNIPOLAR,12,6,-100.3695068,20.58002026,"$21,553.88",,,RENTABLE,,
,QUERETARO,QUERETARO,13169,NORTE,PROL. BERNARDO QUINTANA 2568,UNIPOLAR,12.9,7.32,-100.4574525,20.6211099,"$20,476.18",,,RENTABLE,,
,QUERETARO,QUERETARO,13170,SUR,PROL. BERNARDO QUINTANA 2568,UNIPOLAR,12.9,7.32,-100.4574525,20.6211099,"$21,553.88",,,RENTABLE,,
,QUERETARO,QUERETARO,13172,NORTE,PASEO DE LA REPUBLICA KM 10.2,UNIPOLAR,12.9,7.32,-100.4319557,20.6581133,"$24,089.63",,,RENTABLE,,
,QUERETARO,QUERETARO,13173,SUR,PASEO DE LA REPUBLICA KM 10.2,UNIPOLAR,12.9,7.32,-100.4319557,20.6581133,"$38,036.25",,,RENTABLE,,
,QUERETARO,QUERETARO,13094,SUR,AUTOPISTA MEXICO QUERETARO 220,UNIPOLAR,12.9,7.32,-100.3872944,20.57655,"$23,455.69",,,RENTABLE,,
,QUERETARO,QUERETARO,13095,NORTE,AUTOPISTA MEXICO QUERETARO 220,UNIPOLAR,12.9,7.32,-100.387359,20.576566,"$23,455.69",,,RENTABLE,,
,QUERETARO,QUERETARO,13037,SUR,PASEO DE LA REPUBLICA KM. 11,UNIPOLAR,12.9,7.32,-100.4334048,20.67148049,"$38,036.25",,,RENTABLE,,
,QUERETARO,QUERETARO,13038,SUR,PASEO DE LA REPUBLICA KM. 11,UNIPOLAR,12.9,7.32,-100.4334048,20.67148049,"$36,134.44",,,RENTABLE,,
,QUERETARO,QUERETARO,13046,NORTE,5 DE FEBRERO 1716,UNIPOLAR,12.9,7.32,-100.4261044,20.63156646,"$38,036.25",,,RENTABLE,,
,QUERETARO,QUERETARO,13136,NORTE,PASEO DE LA REPUBLICA KM 12 + 900,UNIPOLAR,12.9,7.32,-100.4336843,20.67408693,"$38,036.25",,,RENTABLE,,
,QUERETARO,QUERETARO,13045,SUR,5 DE FEBRERO 1716,UNIPOLAR,12.9,7.32,-100.4261044,20.63156646,"$38,036.25",,,RENTABLE,,
,QUERETARO,QUERETARO,13021,SUR,BLVD. BERNARDO QUINTANA 199,UNIPOLAR,12.9,7.32,-100.3647345,20.58997952,"$54,337.50",,,RENTABLE,,
,QUERETARO,QUERETARO,13131,ORIENTE,CONSTITUYENTES 71,UNIPOLAR,12.9,7.32,-100.3779112,20.58682678,"$31,696.88",,,RENTABLE,,
,QUERETARO,QUERETARO,13063,SUR,5 DE FEBRERO 105,UNIPOLAR,12.9,7.32,-100.4075434,20.58174128,"$38,036.25",,,RENTABLE,,
,GUANAJUATO,CELAYA,16501,NORTE,SALIDA A SALAMANCA 1023 (ANTES KM. 1.00),AZOTEA,12.9,7.32,-100.8457558,20.51906285,"$17,750.25",,,RENTABLE,,
